timestamp,condition_id,market_slug,outcome,price,volume_24h
2026-08-22T05:15:00Z,0xsample001277,sample-prediction-market-27,YES,0.870,16962.50
2026-08-22T06:30:00Z,0xsample001278,sample-prediction-market-28,YES,0.880,16975.00
2026-08-22T07:45:00Z,0xsample001279,sample-prediction-market-29,YES,0.890,16987.50
2026-08-22T08:00:00Z,0xsample001280,sample-prediction-market-30,YES,0.500,17000.00
2026-08-22T09:15:00Z,0xsample001281,sample-prediction-market-31,YES,0.510,17012.50
2026-08-22T10:30:00Z,0xsample001282,sample-prediction-market-32,YES,0.520,17025.00
2026-08-22T11:45:00Z,0xsample001283,sample-prediction-market-33,YES,0.530,17037.50
2026-08-22T12:00:00Z,0xsample001284,sample-prediction-market-34,YES,0.540,17050.00
2026-08-22T13:15:00Z,0xsample001285,sample-prediction-market-35,YES,0.550,17062.50
2026-08-22T14:30:00Z,0xsample001286,sample-prediction-market-36,YES,0.560,17075.00
2026-08-22T15:45:00Z,0xsample001287,sample-prediction-market-37,YES,0.570,17087.50
2026-08-22T16:00:00Z,0xsample001288,sample-prediction-market-38,YES,0.580,17100.00
2026-08-22T17:15:00Z,0xsample001289,sample-prediction-market-39,YES,0.590,17112.50
2026-08-22T18:30:00Z,0xsample001290,sample-prediction-market-40,YES,0.600,17125.00
2026-08-22T19:45:00Z,0xsample001291,sample-prediction-market-41,YES,0.610,17137.50
2026-08-22T20:00:00Z,0xsample001292,sample-prediction-market-42,YES,0.620,17150.00
2026-08-22T21:15:00Z,0xsample001293,sample-prediction-market-43,YES,0.630,17162.50
2026-08-22T22:30:00Z,0xsample001294,sample-prediction-market-44,YES,0.640,17175.00
2026-08-22T23:45:00Z,0xsample001295,sample-prediction-market-45,YES,0.650,17187.50
2026-08-22T00:00:00Z,0xsample001296,sample-prediction-market-46,YES,0.660,17200.00
2026-08-22T01:15:00Z,0xsample001297,sample-prediction-market-47,YES,0.670,17212.50
2026-08-22T02:30:00Z,0xsample001298,sample-prediction-market-48,YES,0.680,17225.00
2026-08-22T03:45:00Z,0xsample001299,sample-prediction-market-49,YES,0.690,17237.50
2026-08-22T04:00:00Z,0xsample001300,sample-prediction-market-0,YES,0.700,17250.00
2026-08-22T05:15:00Z,0xsample001301,sample-prediction-market-1,YES,0.710,17262.50
2026-08-22T06:30:00Z,0xsample001302,sample-prediction-market-2,YES,0.720,17275.00
2026-08-22T07:45:00Z,0xsample001303,sample-prediction-market-3,YES,0.730,17287.50
2026-08-22T08:00:00Z,0xsample001304,sample-prediction-market-4,YES,0.740,17300.00
2026-08-22T09:15:00Z,0xsample001305,sample-prediction-market-5,YES,0.750,17312.50
2026-08-22T10:30:00Z,0xsample001306,sample-prediction-market-6,YES,0.760,17325.00
2026-08-22T11:45:00Z,0xsample001307,sample-prediction-market-7,YES,0.770,17337.50
2026-08-22T12:00:00Z,0xsample001308,sample-prediction-market-8,YES,0.780,17350.00
2026-08-22T13:15:00Z,0xsample001309,sample-prediction-market-9,YES,0.790,17362.50
2026-08-22T14:30:00Z,0xsample001310,sample-prediction-market-10,YES,0.800,17375.00
2026-08-22T15:45:00Z,0xsample001311,sample-prediction-market-11,YES,0.810,17387.50
2026-08-22T16:00:00Z,0xsample001312,sample-prediction-market-12,YES,0.820,17400.00
2026-08-22T17:15:00Z,0xsample001313,sample-prediction-market-13,YES,0.830,17412.50
2026-08-22T18:30:00Z,0xsample001314,sample-prediction-market-14,YES,0.840,17425.00
2026-08-22T19:45:00Z,0xsample001315,sample-prediction-market-15,YES,0.850,17437.50
2026-08-22T20:00:00Z,0xsample001316,sample-prediction-market-16,YES,0.860,17450.00
2026-08-22T21:15:00Z,0xsample001317,sample-prediction-market-17,YES,0.870,17462.50
2026-08-22T22:30:00Z,0xsample001318,sample-prediction-market-18,YES,0.880,17475.00
2026-08-22T23:45:00Z,0xsample001319,sample-prediction-market-19,YES,0.890,17487.50
2026-08-22T00:00:00Z,0xsample001320,sample-prediction-market-20,YES,0.500,17500.00
2026-08-22T01:15:00Z,0xsample001321,sample-prediction-market-21,YES,0.510,17512.50
2026-08-22T02:30:00Z,0xsample001322,sample-prediction-market-22,YES,0.520,17525.00
2026-08-22T03:45:00Z,0xsample001323,sample-prediction-market-23,YES,0.530,17537.50
2026-08-22T04:00:00Z,0xsample001324,sample-prediction-market-24,YES,0.540,17550.00
2026-08-22T05:15:00Z,0xsample001325,sample-prediction-market-25,YES,0.550,17562.50
2026-08-22T06:30:00Z,0xsample001326,sample-prediction-market-26,YES,0.560,17575.00
2026-08-22T07:45:00Z,0xsample001327,sample-prediction-market-27,YES,0.570,17587.50
2026-08-22T08:00:00Z,0xsample001328,sample-prediction-market-28,YES,0.580,17600.00
2026-08-22T09:15:00Z,0xsample001329,sample-prediction-market-29,YES,0.590,17612.50
2026-08-22T10:30:00Z,0xsample001330,sample-prediction-market-30,YES,0.600,17625.00
2026-08-22T11:45:00Z,0xsample001331,sample-prediction-market-31,YES,0.610,17637.50
2026-08-22T12:00:00Z,0xsample001332,sample-prediction-market-32,YES,0.620,17650.00
2026-08-22T13:15:00Z,0xsample001333,sample-prediction-market-33,YES,0.630,17662.50
2026-08-22T14:30:00Z,0xsample001334,sample-prediction-market-34,YES,0.640,17675.00
2026-08-22T15:45:00Z,0xsample001335,sample-prediction-market-35,YES,0.650,17687.50
2026-08-22T16:00:00Z,0xsample001336,sample-prediction-market-36,YES,0.660,17700.00
2026-08-22T17:15:00Z,0xsample001337,sample-prediction-market-37,YES,0.670,17712.50
2026-08-22T18:30:00Z,0xsample001338,sample-prediction-market-38,YES,0.680,17725.00
2026-08-22T19:45:00Z,0xsample001339,sample-prediction-market-39,YES,0.690,17737.50
2026-08-22T20:00:00Z,0xsample001340,sample-prediction-market-40,YES,0.700,17750.00
2026-08-22T21:15:00Z,0xsample001341,sample-prediction-market-41,YES,0.710,17762.50
2026-08-22T22:30:00Z,0xsample001342,sample-prediction-market-42,YES,0.720,17775.00
2026-08-22T23:45:00Z,0xsample001343,sample-prediction-market-43,YES,0.730,17787.50
2026-08-22T00:00:00Z,0xsample001344,sample-prediction-market-44,YES,0.740,17800.00
2026-08-22T01:15:00Z,0xsample001345,sample-prediction-market-45,YES,0.750,17812.50
2026-08-22T02:30:00Z,0xsample001346,sample-prediction-market-46,YES,0.760,17825.00
2026-08-22T03:45:00Z,0xsample001347,sample-prediction-market-47,YES,0.770,17837.50
2026-08-22T04:00:00Z,0xsample001348,sample-prediction-market-48,YES,0.780,17850.00
2026-08-22T05:15:00Z,0xsample001349,sample-prediction-market-49,YES,0.790,17862.50
2026-08-22T06:30:00Z,0xsample001350,sample-prediction-market-0,YES,0.800,17875.00
2026-08-22T07:45:00Z,0xsample001351,sample-prediction-market-1,YES,0.810,17887.50
2026-08-22T08:00:00Z,0xsample001352,sample-prediction-market-2,YES,0.820,17900.00
2026-08-22T09:15:00Z,0xsample001353,sample-prediction-market-3,YES,0.830,17912.50
2026-08-22T10:30:00Z,0xsample001354,sample-prediction-market-4,YES,0.840,17925.00
2026-08-22T11:45:00Z,0xsample001355,sample-prediction-market-5,YES,0.850,17937.50
2026-08-22T12:00:00Z,0xsample001356,sample-prediction-market-6,YES,0.860,17950.00
2026-08-22T13:15:00Z,0xsample001357,sample-prediction-market-7,YES,0.870,17962.50
2026-08-22T14:30:00Z,0xsample001358,sample-prediction-market-8,YES,0.880,17975.00
2026-08-22T15:45:00Z,0xsample001359,sample-prediction-market-9,YES,0.890,17987.50
2026-08-22T16:00:00Z,0xsample001360,sample-prediction-market-10,YES,0.500,18000.00
2026-08-22T17:15:00Z,0xsample001361,sample-prediction-market-11,YES,0.510,18012.50
2026-08-22T18:30:00Z,0xsample001362,sample-prediction-market-12,YES,0.520,18025.00
2026-08-22T19:45:00Z,0xsample001363,sample-prediction-market-13,YES,0.530,18037.50
2026-08-22T20:00:00Z,0xsample001364,sample-prediction-market-14,YES,0.540,18050.00
2026-08-22T21:15:00Z,0xsample001365,sample-prediction-market-15,YES,0.550,18062.50
2026-08-22T22:30:00Z,0xsample001366,sample-prediction-market-16,YES,0.560,18075.00
2026-08-22T23:45:00Z,0xsample001367,sample-prediction-market-17,YES,0.570,18087.50
2026-08-22T00:00:00Z,0xsample001368,sample-prediction-market-18,YES,0.580,18100.00
2026-08-22T01:15:00Z,0xsample001369,sample-prediction-market-19,YES,0.590,18112.50
2026-08-22T02:30:00Z,0xsample001370,sample-prediction-market-20,YES,0.600,18125.00
2026-08-22T03:45:00Z,0xsample001371,sample-prediction-market-21,YES,0.610,18137.50
2026-08-22T04:00:00Z,0xsample001372,sample-prediction-market-22,YES,0.620,18150.00
2026-08-22T05:15:00Z,0xsample001373,sample-prediction-market-23,YES,0.630,18162.50
2026-08-22T06:30:00Z,0xsample001374,sample-prediction-market-24,YES,0.640,18175.00
2026-08-22T07:45:00Z,0xsample001375,sample-prediction-market-25,YES,0.650,18187.50
2026-08-22T08:00:00Z,0xsample001376,sample-prediction-market-26,YES,0.660,18200.00
2026-08-22T09:15:00Z,0xsample001377,sample-prediction-market-27,YES,0.670,18212.50
2026-08-22T10:30:00Z,0xsample001378,sample-prediction-market-28,YES,0.680,18225.00
2026-08-22T11:45:00Z,0xsample001379,sample-prediction-market-29,YES,0.690,18237.50
2026-08-22T12:00:00Z,0xsample001380,sample-prediction-market-30,YES,0.700,18250.00
2026-08-22T13:15:00Z,0xsample001381,sample-prediction-market-31,YES,0.710,18262.50
2026-08-22T14:30:00Z,0xsample001382,sample-prediction-market-32,YES,0.720,18275.00
2026-08-22T15:45:00Z,0xsample001383,sample-prediction-market-33,YES,0.730,18287.50
2026-08-22T16:00:00Z,0xsample001384,sample-prediction-market-34,YES,0.740,18300.00
2026-08-22T17:15:00Z,0xsample001385,sample-prediction-market-35,YES,0.750,18312.50
2026-08-22T18:30:00Z,0xsample001386,sample-prediction-market-36,YES,0.760,18325.00
2026-08-22T19:45:00Z,0xsample001387,sample-prediction-market-37,YES,0.770,18337.50
2026-08-22T20:00:00Z,0xsample001388,sample-prediction-market-38,YES,0.780,18350.00
2026-08-22T21:15:00Z,0xsample001389,sample-prediction-market-39,YES,0.790,18362.50
2026-08-22T22:30:00Z,0xsample001390,sample-prediction-market-40,YES,0.800,18375.00
2026-08-22T23:45:00Z,0xsample001391,sample-prediction-market-41,YES,0.810,18387.50
2026-08-22T00:00:00Z,0xsample001392,sample-prediction-market-42,YES,0.820,18400.00
2026-08-22T01:15:00Z,0xsample001393,sample-prediction-market-43,YES,0.830,18412.50
2026-08-22T02:30:00Z,0xsample001394,sample-prediction-market-44,YES,0.840,18425.00
2026-08-22T03:45:00Z,0xsample001395,sample-prediction-market-45,YES,0.850,18437.50
2026-08-22T04:00:00Z,0xsample001396,sample-prediction-market-46,YES,0.860,18450.00
2026-08-22T05:15:00Z,0xsample001397,sample-prediction-market-47,YES,0.870,18462.50
2026-08-22T06:30:00Z,0xsample001398,sample-prediction-market-48,YES,0.880,18475.00
2026-08-22T07:45:00Z,0xsample001399,sample-prediction-market-49,YES,0.890,18487.50
2026-08-22T08:00:00Z,0xsample001400,sample-prediction-market-0,YES,0.500,18500.00
2026-08-22T09:15:00Z,0xsample001401,sample-prediction-market-1,YES,0.510,18512.50
2026-08-22T10:30:00Z,0xsample001402,sample-prediction-market-2,YES,0.520,18525.00
2026-08-22T11:45:00Z,0xsample001403,sample-prediction-market-3,YES,0.530,18537.50
2026-08-22T12:00:00Z,0xsample001404,sample-prediction-market-4,YES,0.540,18550.00
2026-08-22T13:15:00Z,0xsample001405,sample-prediction-market-5,YES,0.550,18562.50
2026-08-22T14:30:00Z,0xsample001406,sample-prediction-market-6,YES,0.560,18575.00
2026-08-22T15:45:00Z,0xsample001407,sample-prediction-market-7,YES,0.570,18587.50
2026-08-22T16:00:00Z,0xsample001408,sample-prediction-market-8,YES,0.580,18600.00
2026-08-22T17:15:00Z,0xsample001409,sample-prediction-market-9,YES,0.590,18612.50
2026-08-22T18:30:00Z,0xsample001410,sample-prediction-market-10,YES,0.600,18625.00
2026-08-22T19:45:00Z,0xsample001411,sample-prediction-market-11,YES,0.610,18637.50
2026-08-22T20:00:00Z,0xsample001412,sample-prediction-market-12,YES,0.620,18650.00
2026-08-22T21:15:00Z,0xsample001413,sample-prediction-market-13,YES,0.630,18662.50
2026-08-22T22:30:00Z,0xsample001414,sample-prediction-market-14,YES,0.640,18675.00
2026-08-22T23:45:00Z,0xsample001415,sample-prediction-market-15,YES,0.650,18687.50
2026-08-22T00:00:00Z,0xsample001416,sample-prediction-market-16,YES,0.660,18700.00
2026-08-22T01:15:00Z,0xsample001417,sample-prediction-market-17,YES,0.670,18712.50
2026-08-22T02:30:00Z,0xsample001418,sample-prediction-market-18,YES,0.680,18725.00
2026-08-22T03:45:00Z,0xsample001419,sample-prediction-market-19,YES,0.690,18737.50
2026-08-22T04:00:00Z,0xsample001420,sample-prediction-market-20,YES,0.700,18750.00
2026-08-22T05:15:00Z,0xsample001421,sample-prediction-market-21,YES,0.710,18762.50
2026-08-22T06:30:00Z,0xsample001422,sample-prediction-market-22,YES,0.720,18775.00
2026-08-22T07:45:00Z,0xsample001423,sample-prediction-market-23,YES,0.730,18787.50
2026-08-22T08:00:00Z,0xsample001424,sample-prediction-market-24,YES,0.740,18800.00
2026-08-22T09:15:00Z,0xsample001425,sample-prediction-market-25,YES,0.750,18812.50
2026-08-22T10:30:00Z,0xsample001426,sample-prediction-market-26,YES,0.760,18825.00
2026-08-22T11:45:00Z,0xsample001427,sample-prediction-market-27,YES,0.770,18837.50
2026-08-22T12:00:00Z,0xsample001428,sample-prediction-market-28,YES,0.780,18850.00
2026-08-22T13:15:00Z,0xsample001429,sample-prediction-market-29,YES,0.790,18862.50
2026-08-22T14:30:00Z,0xsample001430,sample-prediction-market-30,YES,0.800,18875.00
2026-08-22T15:45:00Z,0xsample001431,sample-prediction-market-31,YES,0.810,18887.50
2026-08-22T16:00:00Z,0xsample001432,sample-prediction-market-32,YES,0.820,18900.00
2026-08-22T17:15:00Z,0xsample001433,sample-prediction-market-33,YES,0.830,18912.50
2026-08-22T18:30:00Z,0xsample001434,sample-prediction-market-34,YES,0.840,18925.00
2026-08-22T19:45:00Z,0xsample001435,sample-prediction-market-35,YES,0.850,18937.50
2026-08-22T20:00:00Z,0xsample001436,sample-prediction-market-36,YES,0.860,18950.00
2026-08-22T21:15:00Z,0xsample001437,sample-prediction-market-37,YES,0.870,18962.50
2026-08-22T22:30:00Z,0xsample001438,sample-prediction-market-38,YES,0.880,18975.00
2026-08-22T23:45:00Z,0xsample001439,sample-prediction-market-39,YES,0.890,18987.50
2026-08-22T00:00:00Z,0xsample001440,sample-prediction-market-40,YES,0.500,19000.00
2026-08-22T01:15:00Z,0xsample001441,sample-prediction-market-41,YES,0.510,19012.50
2026-08-22T02:30:00Z,0xsample001442,sample-prediction-market-42,YES,0.520,19025.00
2026-08-22T03:45:00Z,0xsample001443,sample-prediction-market-43,YES,0.530,19037.50
2026-08-22T04:00:00Z,0xsample001444,sample-prediction-market-44,YES,0.540,19050.00
2026-08-22T05:15:00Z,0xsample001445,sample-prediction-market-45,YES,0.550,19062.50
2026-08-22T06:30:00Z,0xsample001446,sample-prediction-market-46,YES,0.560,19075.00
2026-08-22T07:45:00Z,0xsample001447,sample-prediction-market-47,YES,0.570,19087.50
2026-08-22T08:00:00Z,0xsample001448,sample-prediction-market-48,YES,0.580,19100.00
2026-08-22T09:15:00Z,0xsample001449,sample-prediction-market-49,YES,0.590,19112.50
2026-08-22T10:30:00Z,0xsample001450,sample-prediction-market-0,YES,0.600,19125.00
2026-08-22T11:45:00Z,0xsample001451,sample-prediction-market-1,YES,0.610,19137.50
2026-08-22T12:00:00Z,0xsample001452,sample-prediction-market-2,YES,0.620,19150.00
2026-08-22T13:15:00Z,0xsample001453,sample-prediction-market-3,YES,0.630,19162.50
2026-08-22T14:30:00Z,0xsample001454,sample-prediction-market-4,YES,0.640,19175.00
2026-08-22T15:45:00Z,0xsample001455,sample-prediction-market-5,YES,0.650,19187.50
2026-08-22T16:00:00Z,0xsample001456,sample-prediction-market-6,YES,0.660,19200.00
2026-08-22T17:15:00Z,0xsample001457,sample-prediction-market-7,YES,0.670,19212.50
2026-08-22T18:30:00Z,0xsample001458,sample-prediction-market-8,YES,0.680,19225.00
2026-08-22T19:45:00Z,0xsample001459,sample-prediction-market-9,YES,0.690,19237.50
2026-08-22T20:00:00Z,0xsample001460,sample-prediction-market-10,YES,0.700,19250.00
2026-08-22T21:15:00Z,0xsample001461,sample-prediction-market-11,YES,0.710,19262.50
2026-08-22T22:30:00Z,0xsample001462,sample-prediction-market-12,YES,0.720,19275.00
2026-08-22T23:45:00Z,0xsample001463,sample-prediction-market-13,YES,0.730,19287.50
2026-08-22T00:00:00Z,0xsample001464,sample-prediction-market-14,YES,0.740,19300.00
2026-08-22T01:15:00Z,0xsample001465,sample-prediction-market-15,YES,0.750,19312.50
2026-08-22T02:30:00Z,0xsample001466,sample-prediction-market-16,YES,0.760,19325.00
2026-08-22T03:45:00Z,0xsample001467,sample-prediction-market-17,YES,0.770,19337.50
2026-08-22T04:00:00Z,0xsample001468,sample-prediction-market-18,YES,0.780,19350.00
2026-08-22T05:15:00Z,0xsample001469,sample-prediction-market-19,YES,0.790,19362.50
2026-08-22T06:30:00Z,0xsample001470,sample-prediction-market-20,YES,0.800,19375.00
2026-08-22T07:45:00Z,0xsample001471,sample-prediction-market-21,YES,0.810,19387.50
2026-08-22T08:00:00Z,0xsample001472,sample-prediction-market-22,YES,0.820,19400.00
2026-08-22T09:15:00Z,0xsample001473,sample-prediction-market-23,YES,0.830,19412.50
2026-08-22T10:30:00Z,0xsample001474,sample-prediction-market-24,YES,0.840,19425.00
2026-08-22T11:45:00Z,0xsample001475,sample-prediction-market-25,YES,0.850,19437.50
2026-08-22T12:00:00Z,0xsample001476,sample-prediction-market-26,YES,0.860,19450.00
2026-08-22T13:15:00Z,0xsample001477,sample-prediction-market-27,YES,0.870,19462.50
2026-08-22T14:30:00Z,0xsample001478,sample-prediction-market-28,YES,0.880,19475.00
2026-08-22T15:45:00Z,0xsample001479,sample-prediction-market-29,YES,0.890,19487.50
2026-08-22T16:00:00Z,0xsample001480,sample-prediction-market-30,YES,0.500,19500.00
2026-08-22T17:15:00Z,0xsample001481,sample-prediction-market-31,YES,0.510,19512.50
2026-08-22T18:30:00Z,0xsample001482,sample-prediction-market-32,YES,0.520,19525.00
2026-08-22T19:45:00Z,0xsample001483,sample-prediction-market-33,YES,0.530,19537.50
2026-08-22T20:00:00Z,0xsample001484,sample-prediction-market-34,YES,0.540,19550.00
2026-08-22T21:15:00Z,0xsample001485,sample-prediction-market-35,YES,0.550,19562.50
2026-08-22T22:30:00Z,0xsample001486,sample-prediction-market-36,YES,0.560,19575.00
2026-08-22T23:45:00Z,0xsample001487,sample-prediction-market-37,YES,0.570,19587.50
2026-08-22T00:00:00Z,0xsample001488,sample-prediction-market-38,YES,0.580,19600.00
2026-08-22T01:15:00Z,0xsample001489,sample-prediction-market-39,YES,0.590,19612.50
2026-08-22T02:30:00Z,0xsample001490,sample-prediction-market-40,YES,0.600,19625.00
2026-08-22T03:45:00Z,0xsample001491,sample-prediction-market-41,YES,0.610,19637.50
2026-08-22T04:00:00Z,0xsample001492,sample-prediction-market-42,YES,0.620,19650.00
2026-08-22T05:15:00Z,0xsample001493,sample-prediction-market-43,YES,0.630,19662.50
2026-08-22T06:30:00Z,0xsample001494,sample-prediction-market-44,YES,0.640,19675.00
2026-08-22T07:45:00Z,0xsample001495,sample-prediction-market-45,YES,0.650,19687.50
2026-08-22T08:00:00Z,0xsample001496,sample-prediction-market-46,YES,0.660,19700.00
2026-08-22T09:15:00Z,0xsample001497,sample-prediction-market-47,YES,0.670,19712.50
2026-08-22T10:30:00Z,0xsample001498,sample-prediction-market-48,YES,0.680,19725.00
2026-08-22T11:45:00Z,0xsample001499,sample-prediction-market-49,YES,0.690,19737.50
2026-08-22T12:00:00Z,0xsample001500,sample-prediction-market-0,YES,0.700,19750.00
2026-08-22T13:15:00Z,0xsample001501,sample-prediction-market-1,YES,0.710,19762.50
2026-08-22T14:30:00Z,0xsample001502,sample-prediction-market-2,YES,0.720,19775.00
2026-08-22T15:45:00Z,0xsample001503,sample-prediction-market-3,YES,0.730,19787.50
2026-08-22T16:00:00Z,0xsample001504,sample-prediction-market-4,YES,0.740,19800.00
2026-08-22T17:15:00Z,0xsample001505,sample-prediction-market-5,YES,0.750,19812.50
2026-08-22T18:30:00Z,0xsample001506,sample-prediction-market-6,YES,0.760,19825.00
2026-08-22T19:45:00Z,0xsample001507,sample-prediction-market-7,YES,0.770,19837.50
2026-08-22T20:00:00Z,0xsample001508,sample-prediction-market-8,YES,0.780,19850.00
2026-08-22T21:15:00Z,0xsample001509,sample-prediction-market-9,YES,0.790,19862.50
2026-08-22T22:30:00Z,0xsample001510,sample-prediction-market-10,YES,0.800,19875.00
2026-08-22T23:45:00Z,0xsample001511,sample-prediction-market-11,YES,0.810,19887.50
2026-08-22T00:00:00Z,0xsample001512,sample-prediction-market-12,YES,0.820,19900.00
2026-08-22T01:15:00Z,0xsample001513,sample-prediction-market-13,YES,0.830,19912.50
2026-08-22T02:30:00Z,0xsample001514,sample-prediction-market-14,YES,0.840,19925.00
2026-08-22T03:45:00Z,0xsample001515,sample-prediction-market-15,YES,0.850,19937.50
2026-08-22T04:00:00Z,0xsample001516,sample-prediction-market-16,YES,0.860,19950.00
2026-08-22T05:15:00Z,0xsample001517,sample-prediction-market-17,YES,0.870,19962.50
2026-08-22T06:30:00Z,0xsample001518,sample-prediction-market-18,YES,0.880,19975.00
2026-08-22T07:45:00Z,0xsample001519,sample-prediction-market-19,YES,0.890,19987.50
2026-08-22T08:00:00Z,0xsample001520,sample-prediction-market-20,YES,0.500,20000.00
2026-08-22T09:15:00Z,0xsample001521,sample-prediction-market-21,YES,0.510,20012.50
2026-08-22T10:30:00Z,0xsample001522,sample-prediction-market-22,YES,0.520,20025.00
2026-08-22T11:45:00Z,0xsample001523,sample-prediction-market-23,YES,0.530,20037.50
2026-08-22T12:00:00Z,0xsample001524,sample-prediction-market-24,YES,0.540,20050.00
2026-08-22T13:15:00Z,0xsample001525,sample-prediction-market-25,YES,0.550,20062.50
2026-08-22T14:30:00Z,0xsample001526,sample-prediction-market-26,YES,0.560,20075.00
2026-08-22T15:45:00Z,0xsample001527,sample-prediction-market-27,YES,0.570,20087.50
2026-08-22T16:00:00Z,0xsample001528,sample-prediction-market-28,YES,0.580,20100.00
2026-08-22T17:15:00Z,0xsample001529,sample-prediction-market-29,YES,0.590,20112.50
2026-08-22T18:30:00Z,0xsample001530,sample-prediction-market-30,YES,0.600,20125.00
2026-08-22T19:45:00Z,0xsample001531,sample-prediction-market-31,YES,0.610,20137.50
2026-08-22T20:00:00Z,0xsample001532,sample-prediction-market-32,YES,0.620,20150.00
2026-08-22T21:15:00Z,0xsample001533,sample-prediction-market-33,YES,0.630,20162.50
2026-08-22T22:30:00Z,0xsample001534,sample-prediction-market-34,YES,0.640,20175.00
2026-08-22T23:45:00Z,0xsample001535,sample-prediction-market-35,YES,0.650,20187.50
2026-08-22T00:00:00Z,0xsample001536,sample-prediction-market-36,YES,0.660,20200.00
2026-08-22T01:15:00Z,0xsample001537,sample-prediction-market-37,YES,0.670,20212.50
2026-08-22T02:30:00Z,0xsample001538,sample-prediction-market-38,YES,0.680,20225.00
2026-08-22T03:45:00Z,0xsample001539,sample-prediction-market-39,YES,0.690,20237.50
2026-08-22T04:00:00Z,0xsample001540,sample-prediction-market-40,YES,0.700,20250.00
2026-08-22T05:15:00Z,0xsample001541,sample-prediction-market-41,YES,0.710,20262.50
2026-08-22T06:30:00Z,0xsample001542,sample-prediction-market-42,YES,0.720,20275.00
2026-08-22T07:45:00Z,0xsample001543,sample-prediction-market-43,YES,0.730,20287.50
2026-08-22T08:00:00Z,0xsample001544,sample-prediction-market-44,YES,0.740,20300.00
2026-08-22T09:15:00Z,0xsample001545,sample-prediction-market-45,YES,0.750,20312.50
2026-08-22T10:30:00Z,0xsample001546,sample-prediction-market-46,YES,0.760,20325.00
2026-08-22T11:45:00Z,0xsample001547,sample-prediction-market-47,YES,0.770,20337.50
2026-08-22T12:00:00Z,0xsample001548,sample-prediction-market-48,YES,0.780,20350.00
2026-08-22T13:15:00Z,0xsample001549,sample-prediction-market-49,YES,0.790,20362.50
2026-08-22T14:30:00Z,0xsample001550,sample-prediction-market-0,YES,0.800,20375.00
2026-08-22T15:45:00Z,0xsample001551,sample-prediction-market-1,YES,0.810,20387.50
2026-08-22T16:00:00Z,0xsample001552,sample-prediction-market-2,YES,0.820,20400.00
2026-08-22T17:15:00Z,0xsample001553,sample-prediction-market-3,YES,0.830,20412.50
2026-08-22T18:30:00Z,0xsample001554,sample-prediction-market-4,YES,0.840,20425.00
2026-08-22T19:45:00Z,0xsample001555,sample-prediction-market-5,YES,0.850,20437.50
2026-08-22T20:00:00Z,0xsample001556,sample-prediction-market-6,YES,0.860,20450.00
2026-08-22T21:15:00Z,0xsample001557,sample-prediction-market-7,YES,0.870,20462.50
2026-08-22T22:30:00Z,0xsample001558,sample-prediction-market-8,YES,0.880,20475.00
2026-08-22T23:45:00Z,0xsample001559,sample-prediction-market-9,YES,0.890,20487.50
2026-08-22T00:00:00Z,0xsample001560,sample-prediction-market-10,YES,0.500,20500.00
2026-08-22T01:15:00Z,0xsample001561,sample-prediction-market-11,YES,0.510,20512.50
2026-08-22T02:30:00Z,0xsample001562,sample-prediction-market-12,YES,0.520,20525.00
2026-08-22T03:45:00Z,0xsample001563,sample-prediction-market-13,YES,0.530,20537.50
2026-08-22T04:00:00Z,0xsample001564,sample-prediction-market-14,YES,0.540,20550.00
2026-08-22T05:15:00Z,0xsample001565,sample-prediction-market-15,YES,0.550,20562.50
2026-08-22T06:30:00Z,0xsample001566,sample-prediction-market-16,YES,0.560,20575.00
2026-08-22T07:45:00Z,0xsample001567,sample-prediction-market-17,YES,0.570,20587.50
2026-08-22T08:00:00Z,0xsample001568,sample-prediction-market-18,YES,0.580,20600.00
2026-08-22T09:15:00Z,0xsample001569,sample-prediction-market-19,YES,0.590,20612.50
2026-08-22T10:30:00Z,0xsample001570,sample-prediction-market-20,YES,0.600,20625.00
2026-08-22T11:45:00Z,0xsample001571,sample-prediction-market-21,YES,0.610,20637.50
2026-08-22T12:00:00Z,0xsample001572,sample-prediction-market-22,YES,0.620,20650.00
2026-08-22T13:15:00Z,0xsample001573,sample-prediction-market-23,YES,0.630,20662.50
2026-08-22T14:30:00Z,0xsample001574,sample-prediction-market-24,YES,0.640,20675.00
2026-08-22T15:45:00Z,0xsample001575,sample-prediction-market-25,YES,0.650,20687.50
2026-08-22T16:00:00Z,0xsample001576,sample-prediction-market-26,YES,0.660,20700.00
2026-08-22T17:15:00Z,0xsample001577,sample-prediction-market-27,YES,0.670,20712.50
2026-08-22T18:30:00Z,0xsample001578,sample-prediction-market-28,YES,0.680,20725.00
2026-08-22T19:45:00Z,0xsample001579,sample-prediction-market-29,YES,0.690,20737.50
2026-08-22T20:00:00Z,0xsample001580,sample-prediction-market-30,YES,0.700,20750.00
2026-08-22T21:15:00Z,0xsample001581,sample-prediction-market-31,YES,0.710,20762.50
2026-08-22T22:30:00Z,0xsample001582,sample-prediction-market-32,YES,0.720,20775.00
2026-08-22T23:45:00Z,0xsample001583,sample-prediction-market-33,YES,0.730,20787.50
2026-08-22T00:00:00Z,0xsample001584,sample-prediction-market-34,YES,0.740,20800.00
2026-08-22T01:15:00Z,0xsample001585,sample-prediction-market-35,YES,0.750,20812.50
2026-08-22T02:30:00Z,0xsample001586,sample-prediction-market-36,YES,0.760,20825.00
